datetimeäáš;value;station_name;nat_abbr;wigos_id;e_coord;n_coord;latitude;longitude;installation_height;param_short
2022-03-03T03:00:00Z;-1.2;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tre200h0
2022-03-06T09:00:00Z;1453.4;Arosa;ARO;0-20000-0-06785;2771030.9;1184830.2;46.79266111;9.679013889;-;ppz850h0
2022-03-04T11:00:00Z;60;Arosa;ARO;0-20000-0-06785;2771033.8;1184822.8;46.79259444;9.67905;1880;sre000h0
2022-03-03T14:00:00Z;1012.6;Arosa;ARO;0-20000-0-06785;2771030.9;1184830.2;46.79266111;9.679013889;-;pp0qnhh0
2022-03-05T03:00:00Z;-9.4;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tre200hn
2022-03-07T22:00:00Z;-6.6;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tre200hx
2022-03-03T03:00:00Z;-18;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tde200h0
2022-03-07T09:00:00Z;-7.7;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tre200h0
2022-03-05T03:00:00Z;-9;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tre200h0
2022-03-05T22:00:00Z;-8.4;Arosa;ARO;0-20000-0-06785;2771032.3;1184823;46.79259722;9.679030556;1880;tre200h0
2022-03-08T03:00:00Z;1022.6;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T21:00:00Z;1017.3;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-05T16:00:00Z;1015.5;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-05T19:00:00Z;1016.5;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-02T00:00:00Z;13;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-04T05:00:00Z;2.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-06T16:00:00Z;20.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-03T21:00:00Z;25.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T19:00:00Z;13;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-03T21:00:00Z;13;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T21:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-03T10:00:00Z;13.7;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-03T10:00:00Z;496;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-04T16:00:00Z;53.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T03:00:00Z;1020.3;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-03T21:00:00Z;311;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-05T21:00:00Z;1019.3;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T16:00:00Z;21.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-08T02:00:00Z;6.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-04T05:00:00Z;323;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-06T19:00:00Z;332;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-08T02:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-04T10:00:00Z;14.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-06T19:00:00Z;17.3;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-08T03:00:00Z;23.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-05T19:00:00Z;36.7;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T17:00:00Z;311;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-03T00:00:00Z;7.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-07T16:00:00Z;206;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-05T19:00:00Z;958;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;prestah0
2022-03-05T16:00:00Z;1016.5;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-02T21:00:00Z;7.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-02T21:00:00Z;3.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-06T19:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-08T16:00:00Z;1020.5;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T08:00:00Z;10.1;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-08T03:00:00Z;1019.8;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-03T05:00:00Z;2.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-08T19:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-05T13:00:00Z;619;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-05T19:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-02T10:00:00Z;32.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-03T00:00:00Z;14.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-02T16:00:00Z;23.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-02T00:00:00Z;25.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T11:00:00Z;15.1;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T05:00:00Z;1021.2;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T21:00:00Z;18.7;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T03:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T07:00:00Z;2.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-02T00:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T03:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-05T19:00:00Z;1018;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T18:00:00Z;37.1;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-05T18:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T08:00:00Z;1021.3;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-07T11:00:00Z;1021.8;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-03T10:00:00Z;6.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T16:00:00Z;334;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-07T03:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-07T03:00:00Z;1021.9;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T11:00:00Z;11.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-02T08:00:00Z;193;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T07:00:00Z;99;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-05T08:00:00Z;209;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-04T07:00:00Z;319;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-06T08:00:00Z;16.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T13:00:00Z;24.1;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T13:00:00Z;525;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-08T05:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-05T16:00:00Z;192;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-08T16:00:00Z;27;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-04T00:00:00Z;9.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-08T16:00:00Z;227;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-03T20:00:00Z;294;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-08T02:00:00Z;1023.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-02T05:00:00Z;131;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-04T07:00:00Z;4.3;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-03T21:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-04T16:00:00Z;20.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-08T08:00:00Z;1023;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-08T08:00:00Z;1020.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-04T07:00:00Z;11.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-05T18:00:00Z;1016.2;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-06T05:00:00Z;104;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-05T02:00:00Z;4.3;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-02T16:00:00Z;131;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T05:00:00Z;1018;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-05T21:00:00Z;5.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-07T08:00:00Z;197;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T05:00:00Z;959.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;prestah0
2022-03-06T16:00:00Z;333;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-03T08:00:00Z;14.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-05T05:00:00Z;130;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-06T08:00:00Z;191;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-02T15:00:00Z;315;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-08T18:00:00Z;6.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-05T16:00:00Z;41.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T18:00:00Z;1022.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T08:00:00Z;1018.7;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-05T20:00:00Z;11.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T20:00:00Z;25.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T19:00:00Z;1019.9;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T19:00:00Z;1018.2;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-06T11:00:00Z;561;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T11:00:00Z;1019.8;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T03:00:00Z;3.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T19:00:00Z;334;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-05T19:00:00Z;13.3;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-03T05:00:00Z;117;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-08T05:00:00Z;1022.9;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-02T02:00:00Z;23.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T05:00:00Z;1019.8;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-08T16:00:00Z;16.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T07:00:00Z;129;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-03T20:00:00Z;7.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-03T16:00:00Z;303;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-02T05:00:00Z;32;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-03T08:00:00Z;190;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-08T16:00:00Z;1019.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-05T18:00:00Z;16.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-07T05:00:00Z;1022.3;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T21:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T21:00:00Z;1020.6;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T02:00:00Z;100;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-08T19:00:00Z;1023.5;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T05:00:00Z;2.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-06T05:00:00Z;5.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-02T08:00:00Z;33.5;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T15:00:00Z;1020.2;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-08T07:00:00Z;5.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T07:00:00Z;31;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-07T11:00:00Z;603;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T08:00:00Z;6.1;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-07T11:00:00Z;22;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T18:00:00Z;2.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T05:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-04T21:00:00Z;7.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-03T18:00:00Z;15.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-07T03:00:00Z;3.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T04:00:00Z;7.9;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T04:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T04:00:00Z;1020.8;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-06T15:00:00Z;337;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-05T08:00:00Z;23.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-05T20:00:00Z;958.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;prestah0
2022-03-05T08:00:00Z;1020.6;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-02T18:00:00Z;24.1;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-02T18:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T07:00:00Z;1021.7;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-05T15:00:00Z;19.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-04T08:00:00Z;313;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-03T05:00:00Z;5.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-08T05:00:00Z;961.2;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;prestah0
2022-03-04T04:00:00Z;5.8;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-05T07:00:00Z;7.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-02T21:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-03T16:00:00Z;20.5;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-03T08:00:00Z;7.2;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-07T13:00:00Z;1019;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-04T15:00:00Z;21.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-02T05:00:00Z;0;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-07T05:00:00Z;1019.1;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-05T18:00:00Z;1017.4;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-03T23:00:00Z;283;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-02T20:00:00Z;360;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-06T13:00:00Z;598;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-06T13:00:00Z;1018.6;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qffh0
2022-03-02T00:00:00Z;140;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-08T11:00:00Z;587;Bad Ragaz;RAG;0-20000-0-06686;2756908.087;1209344.653;47.01657778;9.502552778;498;gre000h0
2022-03-08T15:00:00Z;1019.2;Bad Ragaz;RAG;0-20000-0-06686;2756911.098;1209350.657;47.01663056;9.502594444;-;pp0qnhh0
2022-03-03T07:00:00Z;122;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-03T07:00:00Z;5.4;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h0
2022-03-06T16:00:00Z;42.5;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-06T08:00:00Z;135;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;dkl010h0
2022-03-05T05:00:00Z;22.3;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
2022-03-04T02:00:00Z;21.6;Bad Ragaz;RAG;0-20000-0-06686;2756910.523;1209350.653;47.01663056;9.502586111;506;fu3010h1
